"","seed","type","age_death","id","seed"
"8225",287,"Joint Man/Woman",97,567,287
"8226",305,"Joint Man/Woman",81,979,305
"8227",688,"Joint Man/Woman",96,594,688
"8228",196,"Joint Man/Woman",92,524,196
"8229",693,"Joint Man/Woman",84,126,693
"8230",913,"Joint Man/Woman",76,876,913
"8231",264,"Joint Man/Woman",87,398,264
"8232",819,"Joint Man/Woman",101,312,819
"8233",440,"Joint Man/Woman",96,536,440
"8234",366,"Joint Man/Woman",83,417,366
"8235",277,"Joint Man/Woman",88,209,277
"8236",132,"Joint Man/Woman",88,857,132
"8237",121,"Joint Man/Woman",99,773,121
"8238",346,"Joint Man/Woman",87,830,346
"8239",222,"Joint Man/Woman",92,147,222
"8240",177,"Joint Man/Woman",86,590,177
"8241",955,"Joint Man/Woman",101,227,955
"8242",747,"Joint Man/Woman",95,351,747
"8243",752,"Joint Man/Woman",91,219,752
"8244",835,"Joint Man/Woman",97,896,835
"8245",725,"Joint Man/Woman",93,907,725
"8246",239,"Joint Man/Woman",91,967,239
"8247",782,"Joint Man/Woman",91,891,782
"8248",557,"Joint Man/Woman",91,481,557
"8249",117,"Joint Man/Woman",90,721,117
"8250",607,"Joint Man/Woman",93,997,607
"8251",148,"Joint Man/Woman",86,634,148
"8252",857,"Joint Man/Woman",87,801,857
"8253",748,"Joint Man/Woman",87,370,748
"8254",1034,"Joint Man/Woman",83,149,1034
"8255",578,"Joint Man/Woman",99,954,578
"8256",1075,"Joint Man/Woman",83,663,1075
"8257",575,"Joint Man/Woman",89,546,575
"8258",1056,"Joint Man/Woman",96,772,1056
"8259",1050,"Joint Man/Woman",92,992,1050
"8260",847,"Joint Man/Woman",80,519,847
"8261",687,"Joint Man/Woman",83,112,687
"8262",842,"Joint Man/Woman",88,144,842
"8263",735,"Joint Man/Woman",77,489,735
"8264",391,"Joint Man/Woman",96,769,391
"8265",697,"Joint Man/Woman",90,274,697
"8266",404,"Joint Man/Woman",90,323,404
"8267",673,"Joint Man/Woman",86,159,673
"8268",193,"Joint Man/Woman",98,518,193
"8269",131,"Joint Man/Woman",91,395,131
"8270",291,"Joint Man/Woman",86,748,291
"8271",602,"Joint Man/Woman",85,183,602
"8272",294,"Joint Man/Woman",96,55,294
"8273",972,"Joint Man/Woman",91,567,972
"8274",291,"Joint Man/Woman",88,237,291
"8275",380,"Joint Man/Woman",86,942,380
"8276",167,"Joint Man/Woman",98,694,167
"8277",231,"Joint Man/Woman",82,731,231
"8278",119,"Joint Man/Woman",93,132,119
"8279",410,"Joint Man/Woman",87,337,410
"8280",117,"Joint Man/Woman",86,930,117
"8281",1082,"Joint Man/Woman",100,899,1082
"8282",669,"Joint Man/Woman",98,130,669
"8283",901,"Joint Man/Woman",95,255,901
"8284",164,"Joint Man/Woman",83,858,164
"8285",193,"Joint Man/Woman",87,329,193
"8286",779,"Joint Man/Woman",93,359,779
"8287",933,"Joint Man/Woman",96,957,933
"8288",737,"Joint Man/Woman",89,823,737
"8289",297,"Joint Man/Woman",91,514,297
"8290",867,"Joint Man/Woman",88,855,867
"8291",768,"Joint Man/Woman",88,486,768
"8292",346,"Joint Man/Woman",90,974,346
"8293",640,"Joint Man/Woman",83,960,640
"8294",452,"Joint Man/Woman",97,507,452
"8295",859,"Joint Man/Woman",84,607,859
"8296",1027,"Joint Man/Woman",97,999,1027
"8297",640,"Joint Man/Woman",84,437,640
"8298",387,"Joint Man/Woman",78,970,387
"8299",682,"Joint Man/Woman",91,808,682
"8300",527,"Joint Man/Woman",99,941,527
"8301",855,"Joint Man/Woman",102,878,855
"8302",1085,"Joint Man/Woman",94,451,1085
"8303",909,"Joint Man/Woman",76,535,909
"8304",1098,"Joint Man/Woman",88,808,1098
"8305",217,"Joint Man/Woman",94,516,217
"8306",672,"Joint Man/Woman",85,878,672
"8307",577,"Joint Man/Woman",92,748,577
"8308",712,"Joint Man/Woman",90,892,712
"8309",344,"Joint Man/Woman",88,605,344
"8310",1041,"Joint Man/Woman",93,638,1041
"8311",642,"Joint Man/Woman",100,889,642
"8312",861,"Joint Man/Woman",82,514,861
"8313",481,"Joint Man/Woman",95,88,481
"8314",693,"Joint Man/Woman",86,115,693
"8315",118,"Joint Man/Woman",84,1,118
"8316",212,"Joint Man/Woman",84,702,212
"8317",942,"Joint Man/Woman",70,686,942
"8318",975,"Joint Man/Woman",98,50,975
"8319",679,"Joint Man/Woman",93,225,679
"8320",120,"Joint Man/Woman",91,377,120
"8321",735,"Joint Man/Woman",95,910,735
"8322",1038,"Joint Man/Woman",85,780,1038
"8323",373,"Joint Man/Woman",97,174,373
"8324",822,"Joint Man/Woman",85,265,822
"8325",938,"Joint Man/Woman",96,156,938
"8326",154,"Joint Man/Woman",87,453,154
"8327",563,"Joint Man/Woman",98,31,563
"8328",253,"Joint Man/Woman",85,812,253
"8329",991,"Joint Man/Woman",95,153,991
"8330",941,"Joint Man/Woman",92,525,941
"8331",386,"Joint Man/Woman",98,56,386
"8332",756,"Joint Man/Woman",100,13,756
"8333",1072,"Joint Man/Woman",80,582,1072
"8334",238,"Joint Man/Woman",86,486,238
"8335",322,"Joint Man/Woman",101,971,322
"8336",626,"Joint Man/Woman",76,311,626
"8337",610,"Joint Man/Woman",98,867,610
"8338",942,"Joint Man/Woman",93,884,942
"8339",953,"Joint Man/Woman",103,331,953
"8340",441,"Joint Man/Woman",94,29,441
"8341",1055,"Joint Man/Woman",86,40,1055
"8342",1103,"Joint Man/Woman",96,530,1103
"8343",1037,"Joint Man/Woman",88,270,1037
"8344",811,"Joint Man/Woman",89,472,811
"8345",296,"Joint Man/Woman",88,777,296
"8346",786,"Joint Man/Woman",94,112,786
"8347",605,"Joint Man/Woman",96,142,605
"8348",127,"Joint Man/Woman",88,45,127
"8349",512,"Joint Man/Woman",87,531,512
"8350",1097,"Joint Man/Woman",94,136,1097
"8351",523,"Joint Man/Woman",100,120,523
"8352",1056,"Joint Man/Woman",97,515,1056
"8353",856,"Joint Man/Woman",94,544,856
"8354",254,"Joint Man/Woman",89,335,254
"8355",423,"Joint Man/Woman",88,181,423
"8356",766,"Joint Man/Woman",96,226,766
"8357",826,"Joint Man/Woman",88,115,826
"8358",880,"Joint Man/Woman",90,701,880
"8359",804,"Joint Man/Woman",90,923,804
"8360",452,"Joint Man/Woman",74,7,452
"8361",1052,"Joint Man/Woman",84,367,1052
"8362",422,"Joint Man/Woman",96,977,422
"8363",1002,"Joint Man/Woman",90,464,1002
"8364",730,"Joint Man/Woman",91,106,730
"8365",940,"Joint Man/Woman",101,65,940
"8366",379,"Joint Man/Woman",88,15,379
"8367",633,"Joint Man/Woman",88,431,633
"8368",805,"Joint Man/Woman",86,849,805
"8369",545,"Joint Man/Woman",78,496,545
"8370",276,"Joint Man/Woman",93,240,276
"8371",192,"Joint Man/Woman",87,782,192
"8372",830,"Joint Man/Woman",100,949,830
"8373",573,"Joint Man/Woman",86,720,573
"8374",913,"Joint Man/Woman",89,989,913
"8375",1085,"Joint Man/Woman",97,638,1085
"8376",834,"Joint Man/Woman",96,684,834
"8377",145,"Joint Man/Woman",100,658,145
"8378",911,"Joint Man/Woman",80,180,911
"8379",801,"Joint Man/Woman",86,942,801
"8380",253,"Joint Man/Woman",93,536,253
"8381",999,"Joint Man/Woman",79,139,999
"8382",826,"Joint Man/Woman",77,714,826
"8383",510,"Joint Man/Woman",79,198,510
"8384",417,"Joint Man/Woman",99,88,417
"8385",967,"Joint Man/Woman",86,958,967
"8386",761,"Joint Man/Woman",86,615,761
"8387",1024,"Joint Man/Woman",90,484,1024
"8388",671,"Joint Man/Woman",101,792,671
"8389",448,"Joint Man/Woman",93,151,448
"8390",688,"Joint Man/Woman",80,452,688
"8391",487,"Joint Man/Woman",75,730,487
"8392",330,"Joint Man/Woman",94,56,330
"8393",1003,"Joint Man/Woman",94,260,1003
"8394",407,"Joint Man/Woman",89,563,407
"8395",891,"Joint Man/Woman",88,506,891
"8396",511,"Joint Man/Woman",86,107,511
"8397",331,"Joint Man/Woman",88,896,331
"8398",877,"Joint Man/Woman",96,14,877
"8399",237,"Joint Man/Woman",91,893,237
"8400",510,"Joint Man/Woman",92,398,510
"8401",264,"Joint Man/Woman",97,445,264
"8402",1099,"Joint Man/Woman",84,721,1099
"8403",260,"Joint Man/Woman",82,355,260
"8404",517,"Joint Man/Woman",93,301,517
"8405",582,"Joint Man/Woman",85,798,582
"8406",710,"Joint Man/Woman",87,540,710
"8407",783,"Joint Man/Woman",79,464,783
"8408",1050,"Joint Man/Woman",94,278,1050
"8409",702,"Joint Man/Woman",94,155,702
"8410",287,"Joint Man/Woman",86,962,287
"8411",792,"Joint Man/Woman",75,454,792
"8412",507,"Joint Man/Woman",99,606,507
"8413",405,"Joint Man/Woman",89,793,405
"8414",263,"Joint Man/Woman",87,261,263
"8415",342,"Joint Man/Woman",86,729,342
"8416",901,"Joint Man/Woman",70,725,901
"8417",455,"Joint Man/Woman",95,482,455
"8418",1018,"Joint Man/Woman",86,541,1018
"8419",184,"Joint Man/Woman",89,709,184
"8420",812,"Joint Man/Woman",83,726,812
"8421",604,"Joint Man/Woman",95,337,604
"8422",163,"Joint Man/Woman",99,800,163
"8423",355,"Joint Man/Woman",100,25,355
"8424",470,"Joint Man/Woman",87,971,470
"8425",343,"Joint Man/Woman",94,556,343
"8426",331,"Joint Man/Woman",100,975,331
"8427",167,"Joint Man/Woman",101,73,167
"8428",643,"Joint Man/Woman",92,58,643
"8429",449,"Joint Man/Woman",86,618,449
"8430",565,"Joint Man/Woman",80,843,565
"8431",841,"Joint Man/Woman",98,673,841
"8432",120,"Joint Man/Woman",83,634,120
"8433",621,"Joint Man/Woman",98,741,621
"8434",737,"Joint Man/Woman",88,509,737
"8435",226,"Joint Man/Woman",80,307,226
"8436",236,"Joint Man/Woman",87,309,236
"8437",502,"Joint Man/Woman",87,526,502
"8438",155,"Joint Man/Woman",88,376,155
"8439",605,"Joint Man/Woman",87,65,605
"8440",974,"Joint Man/Woman",98,984,974
"8441",721,"Joint Man/Woman",97,542,721
"8442",998,"Joint Man/Woman",87,363,998
"8443",279,"Joint Man/Woman",92,765,279
"8444",117,"Joint Man/Woman",88,944,117
"8445",607,"Joint Man/Woman",98,985,607
"8446",659,"Joint Man/Woman",78,847,659
"8447",508,"Joint Man/Woman",91,248,508
"8448",1080,"Joint Man/Woman",80,875,1080
"8449",311,"Joint Man/Woman",77,577,311
"8450",400,"Joint Man/Woman",96,532,400
"8451",800,"Joint Man/Woman",101,606,800
"8452",903,"Joint Man/Woman",77,27,903
"8453",120,"Joint Man/Woman",92,111,120
"8454",1102,"Joint Man/Woman",96,550,1102
"8455",1017,"Joint Man/Woman",91,691,1017
"8456",1021,"Joint Man/Woman",99,848,1021
"8457",793,"Joint Man/Woman",94,550,793
"8458",328,"Joint Man/Woman",85,191,328
"8459",303,"Joint Man/Woman",95,990,303
"8460",474,"Joint Man/Woman",96,205,474
"8461",327,"Joint Man/Woman",87,847,327
"8462",934,"Joint Man/Woman",89,314,934
"8463",821,"Joint Man/Woman",91,594,821
"8464",450,"Joint Man/Woman",94,721,450
"8465",229,"Joint Man/Woman",101,934,229
"8466",393,"Joint Man/Woman",93,246,393
"8467",117,"Joint Man/Woman",92,473,117
"8468",313,"Joint Man/Woman",90,164,313
"8469",476,"Joint Man/Woman",95,295,476
"8470",149,"Joint Man/Woman",88,285,149
"8471",435,"Joint Man/Woman",95,616,435
"8472",912,"Joint Man/Woman",78,368,912
"8473",1100,"Joint Man/Woman",80,436,1100
"8474",279,"Joint Man/Woman",90,954,279
"8475",729,"Joint Man/Woman",90,36,729
"8476",536,"Joint Man/Woman",85,771,536
"8477",310,"Joint Man/Woman",98,718,310
"8478",1074,"Joint Man/Woman",103,824,1074
"8479",908,"Joint Man/Woman",98,363,908
"8480",1094,"Joint Man/Woman",92,230,1094
"8481",814,"Joint Man/Woman",91,151,814
"8482",930,"Joint Man/Woman",90,366,930
"8483",277,"Joint Man/Woman",92,312,277
"8484",396,"Joint Man/Woman",91,338,396
"8485",344,"Joint Man/Woman",94,160,344
"8486",870,"Joint Man/Woman",91,698,870
"8487",376,"Joint Man/Woman",97,30,376
"8488",980,"Joint Man/Woman",91,278,980
"8489",731,"Joint Man/Woman",93,214,731
"8490",1111,"Joint Man/Woman",87,959,1111
"8491",354,"Joint Man/Woman",93,895,354
"8492",490,"Joint Man/Woman",79,291,490
"8493",241,"Joint Man/Woman",90,466,241
"8494",390,"Joint Man/Woman",89,260,390
"8495",436,"Joint Man/Woman",89,200,436
"8496",378,"Joint Man/Woman",80,913,378
"8497",400,"Joint Man/Woman",82,431,400
"8498",954,"Joint Man/Woman",93,107,954
"8499",961,"Joint Man/Woman",87,325,961
"8500",246,"Joint Man/Woman",95,918,246
"8501",1008,"Joint Man/Woman",99,45,1008
"8502",887,"Joint Man/Woman",83,440,887
"8503",203,"Joint Man/Woman",98,580,203
"8504",826,"Joint Man/Woman",99,562,826
"8505",960,"Joint Man/Woman",91,636,960
"8506",541,"Joint Man/Woman",81,948,541
"8507",452,"Joint Man/Woman",79,466,452
"8508",637,"Joint Man/Woman",88,745,637
"8509",793,"Joint Man/Woman",85,880,793
"8510",1036,"Joint Man/Woman",90,651,1036
"8511",148,"Joint Man/Woman",82,564,148
"8512",768,"Joint Man/Woman",98,572,768
"8513",491,"Joint Man/Woman",85,477,491
"8514",126,"Joint Man/Woman",98,832,126
"8515",1091,"Joint Man/Woman",85,537,1091
"8516",888,"Joint Man/Woman",80,85,888
"8517",514,"Joint Man/Woman",93,75,514
"8518",665,"Joint Man/Woman",87,513,665
"8519",479,"Joint Man/Woman",78,324,479
"8520",237,"Joint Man/Woman",86,60,237
"8521",584,"Joint Man/Woman",91,249,584
"8522",670,"Joint Man/Woman",81,424,670
"8523",418,"Joint Man/Woman",90,31,418
"8524",172,"Joint Man/Woman",82,366,172
"8525",411,"Joint Man/Woman",87,515,411
"8526",791,"Joint Man/Woman",94,935,791
"8527",400,"Joint Man/Woman",92,563,400
"8528",792,"Joint Man/Woman",92,390,792
"8529",706,"Joint Man/Woman",83,751,706
"8530",843,"Joint Man/Woman",92,330,843
"8531",882,"Joint Man/Woman",71,816,882
"8532",633,"Joint Man/Woman",101,344,633
"8533",888,"Joint Man/Woman",88,889,888
"8534",637,"Joint Man/Woman",97,687,637
"8535",625,"Joint Man/Woman",84,284,625
"8536",509,"Joint Man/Woman",86,502,509
"8537",697,"Joint Man/Woman",92,873,697
"8538",297,"Joint Man/Woman",92,152,297
"8539",399,"Joint Man/Woman",89,57,399
"8540",120,"Joint Man/Woman",86,681,120
"8541",841,"Joint Man/Woman",93,399,841
"8542",347,"Joint Man/Woman",94,266,347
"8543",948,"Joint Man/Woman",91,215,948
"8544",171,"Joint Man/Woman",99,573,171
"8545",360,"Joint Man/Woman",83,758,360
"8546",386,"Joint Man/Woman",86,861,386
"8547",947,"Joint Man/Woman",83,339,947
"8548",602,"Joint Man/Woman",85,449,602
"8549",157,"Joint Man/Woman",99,662,157
"8550",585,"Joint Man/Woman",82,346,585
"8551",846,"Joint Man/Woman",73,168,846
"8552",339,"Joint Man/Woman",91,669,339
"8553",374,"Joint Man/Woman",92,636,374
"8554",114,"Joint Man/Woman",89,791,114
"8555",972,"Joint Man/Woman",75,835,972
"8556",603,"Joint Man/Woman",100,931,603
"8557",342,"Joint Man/Woman",84,932,342
"8558",559,"Joint Man/Woman",93,126,559
"8559",970,"Joint Man/Woman",81,661,970
"8560",625,"Joint Man/Woman",82,549,625
"8561",128,"Joint Man/Woman",95,827,128
"8562",716,"Joint Man/Woman",85,101,716
"8563",1015,"Joint Man/Woman",75,774,1015
"8564",637,"Joint Man/Woman",94,544,637
"8565",1067,"Joint Man/Woman",84,233,1067
"8566",1070,"Joint Man/Woman",97,754,1070
"8567",505,"Joint Man/Woman",101,108,505
"8568",280,"Joint Man/Woman",74,807,280
"8569",516,"Joint Man/Woman",83,272,516
"8570",361,"Joint Man/Woman",90,20,361
"8571",592,"Joint Man/Woman",83,419,592
"8572",1063,"Joint Man/Woman",90,613,1063
"8573",1045,"Joint Man/Woman",88,642,1045
"8574",727,"Joint Man/Woman",93,439,727
"8575",784,"Joint Man/Woman",80,2,784
"8576",874,"Joint Man/Woman",98,507,874
"8577",406,"Joint Man/Woman",85,324,406
"8578",908,"Joint Man/Woman",92,912,908
"8579",926,"Joint Man/Woman",86,849,926
"8580",708,"Joint Man/Woman",82,498,708
"8581",976,"Joint Man/Woman",92,961,976
"8582",990,"Joint Man/Woman",92,536,990
"8583",1098,"Joint Man/Woman",93,481,1098
"8584",1059,"Joint Man/Woman",77,656,1059
"8585",710,"Joint Man/Woman",102,308,710
"8586",725,"Joint Man/Woman",91,674,725
"8587",663,"Joint Man/Woman",78,805,663
"8588",454,"Joint Man/Woman",95,736,454
"8589",406,"Joint Man/Woman",92,889,406
"8590",384,"Joint Man/Woman",86,579,384
"8591",565,"Joint Man/Woman",84,23,565
"8592",680,"Joint Man/Woman",94,470,680
"8593",652,"Joint Man/Woman",93,469,652
"8594",210,"Joint Man/Woman",88,906,210
"8595",737,"Joint Man/Woman",98,481,737
"8596",798,"Joint Man/Woman",85,452,798
"8597",443,"Joint Man/Woman",92,593,443
"8598",409,"Joint Man/Woman",82,30,409
"8599",971,"Joint Man/Woman",97,912,971
"8600",371,"Joint Man/Woman",95,19,371
"8601",945,"Joint Man/Woman",92,272,945
"8602",1095,"Joint Man/Woman",87,556,1095
"8603",508,"Joint Man/Woman",98,355,508
"8604",724,"Joint Man/Woman",96,895,724
"8605",428,"Joint Man/Woman",92,104,428
"8606",629,"Joint Man/Woman",84,190,629
"8607",388,"Joint Man/Woman",93,1,388
"8608",667,"Joint Man/Woman",95,841,667
"8609",293,"Joint Man/Woman",80,637,293
"8610",941,"Joint Man/Woman",87,968,941
"8611",388,"Joint Man/Woman",88,921,388
"8612",250,"Joint Man/Woman",91,933,250
"8613",765,"Joint Man/Woman",86,502,765
"8614",487,"Joint Man/Woman",90,854,487
"8615",225,"Joint Man/Woman",96,733,225
"8616",542,"Joint Man/Woman",87,951,542
"8617",709,"Joint Man/Woman",92,407,709
"8618",176,"Joint Man/Woman",102,199,176
"8619",218,"Joint Man/Woman",78,341,218
"8620",946,"Joint Man/Woman",87,440,946
"8621",887,"Joint Man/Woman",87,890,887
"8622",507,"Joint Man/Woman",93,676,507
"8623",747,"Joint Man/Woman",90,181,747
"8624",532,"Joint Man/Woman",94,476,532
"8625",685,"Joint Man/Woman",88,60,685
"8626",538,"Joint Man/Woman",98,921,538
"8627",379,"Joint Man/Woman",95,832,379
"8628",446,"Joint Man/Woman",80,967,446
"8629",747,"Joint Man/Woman",94,679,747
"8630",1061,"Joint Man/Woman",103,815,1061
"8631",412,"Joint Man/Woman",90,260,412
"8632",555,"Joint Man/Woman",89,787,555
"8633",577,"Joint Man/Woman",86,855,577
"8634",511,"Joint Man/Woman",96,924,511
"8635",808,"Joint Man/Woman",98,887,808
"8636",849,"Joint Man/Woman",89,204,849
"8637",485,"Joint Man/Woman",91,33,485
"8638",869,"Joint Man/Woman",82,886,869
"8639",114,"Joint Man/Woman",92,440,114
"8640",264,"Joint Man/Woman",85,21,264
"8641",980,"Joint Man/Woman",95,851,980
"8642",326,"Joint Man/Woman",94,635,326
"8643",145,"Joint Man/Woman",70,990,145
"8644",704,"Joint Man/Woman",93,181,704
"8645",1040,"Joint Man/Woman",86,181,1040
"8646",468,"Joint Man/Woman",89,234,468
"8647",1086,"Joint Man/Woman",97,948,1086
"8648",720,"Joint Man/Woman",91,508,720
"8649",142,"Joint Man/Woman",93,558,142
"8650",975,"Joint Man/Woman",96,594,975
"8651",907,"Joint Man/Woman",94,356,907
"8652",251,"Joint Man/Woman",98,892,251
"8653",856,"Joint Man/Woman",80,724,856
"8654",708,"Joint Man/Woman",99,259,708
"8655",534,"Joint Man/Woman",90,486,534
"8656",125,"Joint Man/Woman",97,36,125
"8657",750,"Joint Man/Woman",88,582,750
"8658",150,"Joint Man/Woman",90,750,150
"8659",375,"Joint Man/Woman",80,565,375
"8660",727,"Joint Man/Woman",81,87,727
"8661",502,"Joint Man/Woman",93,855,502
"8662",1057,"Joint Man/Woman",92,171,1057
"8663",782,"Joint Man/Woman",91,880,782
"8664",1056,"Joint Man/Woman",94,625,1056
"8665",274,"Joint Man/Woman",92,43,274
"8666",495,"Joint Man/Woman",102,564,495
"8667",330,"Joint Man/Woman",89,753,330
"8668",543,"Joint Man/Woman",85,333,543
"8669",535,"Joint Man/Woman",91,361,535
"8670",1049,"Joint Man/Woman",79,581,1049
"8671",925,"Joint Man/Woman",93,288,925
"8672",995,"Joint Man/Woman",98,729,995
"8673",251,"Joint Man/Woman",88,302,251
"8674",970,"Joint Man/Woman",84,349,970
"8675",268,"Joint Man/Woman",91,746,268
"8676",333,"Joint Man/Woman",100,534,333
"8677",915,"Joint Man/Woman",92,782,915
"8678",671,"Joint Man/Woman",94,814,671
"8679",974,"Joint Man/Woman",96,690,974
"8680",1043,"Joint Man/Woman",85,476,1043
"8681",939,"Joint Man/Woman",96,936,939
"8682",132,"Joint Man/Woman",77,304,132
"8683",274,"Joint Man/Woman",92,668,274
"8684",186,"Joint Man/Woman",86,88,186
"8685",175,"Joint Man/Woman",81,206,175
"8686",360,"Joint Man/Woman",81,9,360
"8687",195,"Joint Man/Woman",92,684,195
"8688",630,"Joint Man/Woman",66,891,630
"8689",509,"Joint Man/Woman",89,710,509
"8690",841,"Joint Man/Woman",93,56,841
"8691",778,"Joint Man/Woman",87,455,778
"8692",1066,"Joint Man/Woman",94,276,1066
"8693",343,"Joint Man/Woman",78,546,343
"8694",483,"Joint Man/Woman",79,109,483
"8695",1013,"Joint Man/Woman",96,807,1013
"8696",715,"Joint Man/Woman",89,911,715
"8697",287,"Joint Man/Woman",100,622,287
"8698",745,"Joint Man/Woman",95,22,745
"8699",304,"Joint Man/Woman",82,953,304
"8700",1077,"Joint Man/Woman",84,725,1077
"8701",680,"Joint Man/Woman",81,560,680
"8702",764,"Joint Man/Woman",90,853,764
"8703",293,"Joint Man/Woman",87,534,293
"8704",951,"Joint Man/Woman",87,168,951
"8705",610,"Joint Man/Woman",85,870,610
"8706",582,"Joint Man/Woman",93,724,582
"8707",265,"Joint Man/Woman",83,434,265
"8708",908,"Joint Man/Woman",91,544,908
"8709",514,"Joint Man/Woman",91,300,514
"8710",642,"Joint Man/Woman",89,236,642
"8711",346,"Joint Man/Woman",79,787,346
"8712",911,"Joint Man/Woman",90,948,911
"8713",300,"Joint Man/Woman",103,717,300
"8714",933,"Joint Man/Woman",90,818,933
"8715",278,"Joint Man/Woman",91,694,278
"8716",755,"Joint Man/Woman",93,825,755
"8717",436,"Joint Man/Woman",94,838,436
"8718",550,"Joint Man/Woman",100,441,550
"8719",1020,"Joint Man/Woman",87,311,1020
"8720",793,"Joint Man/Woman",90,570,793
"8721",1061,"Joint Man/Woman",88,58,1061
"8722",301,"Joint Man/Woman",90,608,301
"8723",742,"Joint Man/Woman",94,816,742
"8724",574,"Joint Man/Woman",87,943,574
"8725",907,"Joint Man/Woman",97,268,907
"8726",198,"Joint Man/Woman",97,876,198
"8727",868,"Joint Man/Woman",91,981,868
"8728",1023,"Joint Man/Woman",83,524,1023
"8729",900,"Joint Man/Woman",87,239,900
"8730",702,"Joint Man/Woman",100,334,702
"8731",937,"Joint Man/Woman",97,716,937
"8732",1075,"Joint Man/Woman",72,798,1075
"8733",368,"Joint Man/Woman",97,530,368
"8734",702,"Joint Man/Woman",83,383,702
"8735",761,"Joint Man/Woman",96,654,761
"8736",1018,"Joint Man/Woman",106,866,1018
"8737",613,"Joint Man/Woman",103,264,613
"8738",423,"Joint Man/Woman",105,692,423
"8739",716,"Joint Man/Woman",85,374,716
"8740",958,"Joint Man/Woman",102,667,958
"8741",1017,"Joint Man/Woman",98,431,1017
"8742",1008,"Joint Man/Woman",94,263,1008
